ProjectName,FileName,WorkingTime,WorkingTime(min),LineCount,CompileCount,RunCount,Time/Compile,Time/Run,BEWorkingTime(min),DebugCount,StepCount,DebugPlayCount,DebugPlayAverageSpeed,NDWorkingTime(min),NDWorkingTime/WorkingTime,NDWorkingTime/DebugCount,
ia13073(Root),"KeyHandler.java",00:33,33,43,26,20,00:01,00:01,10,0,0,0,500,0,0.0%,,
ia13073(Root),"Zero655.java",03:08,188,139,163,93,00:01,00:02,109,0,0,0,500,0,0.0%,,
ia13074(Root),"KeyHandler.java",00:46,46,71,21,7,00:02,00:06,10,0,0,0,500,0,0.0%,,
ia13074(Root),"Walk.java",00:10,10,41,2,0,00:05,,0,0,0,0,500,0,0.0%,,
ia13074(Root),"Zero655.java",02:25,145,116,82,16,00:01,00:09,9,0,0,0,500,0,0.0%,,
ia13075(Root),"Keycheck.java",00:12,12,22,4,4,00:03,00:03,5,0,0,0,500,0,0.0%,,
ia13075(Root),"KeyHandler.java",01:49,109,53,97,27,00:01,00:04,74,2,160,0,500,1,0.92%,00:00,
ia13075(Root),"Zero655.java",01:13,73,47,85,29,00:00,00:02,60,20,5086,0,278,13,17.81%,00:00,
ia13076(Root),"KeyHandler.java",00:28,28,59,23,14,00:01,00:02,27,0,0,0,500,0,0.0%,,
ia13076(Root),"Zero655.java",00:57,57,46,31,24,00:01,00:02,35,0,0,0,500,0,0.0%,,
ia13077(Root),"CheckKeycode.java",00:01,1,34,1,1,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13077(Root),"KeyHandler.java",00:16,16,39,20,9,00:00,00:01,15,0,0,0,500,0,0.0%,,
ia13077(Root),"Keyhundler.java",00:11,11,40,16,8,00:00,00:01,3,0,0,0,500,0,0.0%,,
ia13077(Root),"Zero655.java",00:36,36,41,67,28,00:00,00:01,34,6,599,1,500,4,11.11%,00:00,
ia13078(Root),"KeyHandler.java",00:30,30,49,22,12,00:01,00:02,23,0,0,0,500,0,0.0%,,
ia13078(Root),"Zero655.java",01:21,81,141,57,34,00:01,00:02,49,0,0,0,500,0,0.0%,,
ia13079(Root),"KeyHandler.java",00:12,12,41,11,6,00:01,00:02,11,0,0,0,500,0,0.0%,,
ia13079(Root),"Zero655.java",01:05,65,81,44,28,00:01,00:02,60,0,0,0,500,0,0.0%,,
ia13080(Root),"KeyHandler.java",00:31,31,55,10,8,00:03,00:03,30,0,0,0,500,0,0.0%,,
ia13080(Root),"Zero655.java",01:00,60,44,40,24,00:01,00:02,51,0,0,0,500,0,0.0%,,
ia13081(Root),"KeyHandler.java",00:25,25,56,32,5,00:00,00:05,15,0,0,0,500,0,0.0%,,
ia13081(Root),"Zero655.java",01:11,71,47,74,40,00:00,00:01,55,0,0,0,500,0,0.0%,,
ia13083(Root),"KeyHandler.java",00:29,29,43,13,9,00:02,00:03,0,1,21,1,622,0,0.0%,00:00,
ia13083(Root),"Xero655.java",00:02,2,20,4,2,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13083(Root),"Zero655.java",00:40,40,31,31,27,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13084(Root),"Jpg1.java",00:00,0,17,0,0,,,0,0,0,0,500,0,,,
ia13084(Root),"KeyHundler.java",00:15,15,36,12,6,00:01,00:02,15,0,0,0,500,0,0.0%,,
ia13084(Root),"Zero655.java",01:23,83,132,75,33,00:01,00:02,45,0,0,0,500,0,0.0%,,
ia13085(Root),"KeyHandler.java",00:29,29,55,13,5,00:02,00:05,28,0,0,0,500,0,0.0%,,
ia13085(Root),"Zero.java",00:10,10,21,3,2,00:03,00:05,9,0,0,0,500,0,0.0%,,
ia13085(Root),"Zero655.java",00:46,46,44,39,22,00:01,00:02,45,0,0,0,500,0,0.0%,,
ia13086(Root),"KeyHandler.java",00:27,27,54,10,5,00:02,00:05,26,0,0,0,500,0,0.0%,,
ia13086(Root),"Zero655.java",01:32,92,140,63,26,00:01,00:03,90,0,0,0,500,0,0.0%,,
ia13087(Root),"KeyHandler.java",00:20,20,48,4,2,00:05,00:10,20,0,0,0,500,0,0.0%,,
ia13087(Root),"Zero665.java",00:53,53,44,22,13,00:02,00:04,52,0,0,0,500,0,0.0%,,
ia13088(Root),"KeyHandler.java",00:20,20,41,22,7,00:00,00:02,18,0,0,0,500,0,0.0%,,
ia13088(Root),"Zero655.java",01:08,68,47,51,20,00:01,00:03,51,0,0,0,500,0,0.0%,,
ia13089(Root),"KeyHandler.java",00:15,15,51,5,3,00:03,00:05,3,0,0,0,500,0,0.0%,,
ia13089(Root),"Zeero655.java",00:48,48,125,55,33,00:00,00:01,19,0,0,0,500,0,0.0%,,
ia13089(Root),"Zero655.java",00:29,29,125,22,17,00:01,00:01,16,0,0,0,500,0,0.0%,,
ia13090(Root),"KeyHandler.java",00:28,28,41,33,17,00:00,00:01,27,0,0,0,500,0,0.0%,,
ia13090(Root),"Zero655.java",01:48,108,72,119,58,00:00,00:01,103,0,0,0,500,0,0.0%,,
ia13092(Root),"KeyHandler.java",00:19,19,53,10,5,00:01,00:03,18,0,0,0,500,0,0.0%,,
ia13092(Root),"Zero655.java",01:07,67,55,99,45,00:00,00:01,66,0,0,0,500,0,0.0%,,
ia13093(Root),"KeyHandler.java",00:28,28,53,14,6,00:02,00:04,25,0,0,0,500,0,0.0%,,
ia13093(Root),"Zero655.java",01:05,65,46,71,34,00:00,00:01,34,0,0,0,500,0,0.0%,,
ia13094(Root),"KeyHandler.java",00:46,46,49,21,12,00:02,00:03,45,0,0,0,500,0,0.0%,,
ia13094(Root),"Zero655.java",01:12,72,46,53,21,00:01,00:03,66,0,0,0,500,0,0.0%,,
ia13095(Root),"KeyCheck.java",00:10,10,27,2,1,00:05,00:10,7,0,0,0,500,0,0.0%,,
ia13095(Root),"KeyHandler.java",00:20,20,41,13,6,00:01,00:03,19,0,0,0,500,0,0.0%,,
ia13095(Root),"Zero655.java",01:54,114,150,58,21,00:01,00:05,79,0,0,0,500,0,0.0%,,
ia13096(Root),"KeyHandler.java",00:15,15,37,8,4,00:01,00:03,15,0,0,0,500,0,0.0%,,
ia13096(Root),"Zero655.java",01:44,104,128,31,20,00:03,00:05,101,0,0,0,500,0,0.0%,,
ia13097(Root),"KeyHandler.java",00:21,21,55,17,10,00:01,00:02,1,0,0,0,500,0,0.0%,,
ia13097(Root),"Zero655.java",01:15,75,55,54,21,00:01,00:03,61,0,0,0,500,0,0.0%,,
ia13098(Root),"KeyHandler.java",00:16,16,39,7,5,00:02,00:03,0,0,0,0,500,0,0.0%,,
ia13098(Root),"Zero655.java",00:37,37,44,29,15,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13099(Root),"KeyHandler.java",00:06,6,61,7,6,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13099(Root),"Zero655.java",02:08,128,124,98,74,00:01,00:01,7,0,0,0,500,0,0.0%,,
ia13100(Root),"KeyHandler.java",00:11,11,41,4,2,00:02,00:05,11,0,0,0,500,0,0.0%,,
ia13100(Root),"Zero655.java",02:21,141,163,134,71,00:01,00:01,42,0,0,0,500,0,0.0%,,
ia13001(Root),"DoubleChecker.java",01:03,63,31,14,10,00:04,00:06,57,0,0,0,500,0,0.0%,,
ia13001(Root),"DoubleChecker2.java",00:09,9,28,1,2,00:09,00:04,8,0,0,0,500,0,0.0%,,
ia13001(Root),"ÇaÇâÇåÇåÇrÇêÇåÇâÇî.java",00:27,27,29,4,7,00:06,00:03,22,0,0,0,500,0,0.0%,,
ia13002(Root),"BillSplit.java",00:21,21,35,5,6,00:04,00:03,18,0,0,0,500,0,0.0%,,
ia13002(Root),"DoubleChecker.java",00:40,40,29,21,17,00:01,00:02,29,0,0,0,500,0,0.0%,,
ia13002(Root),"DoubleChecker2.java",00:18,18,28,15,7,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13002(Root),"NewClass.java",00:00,0,20,0,0,,,0,0,0,0,500,0,,,
ia13003(Root),"BillSplit.java",00:38,38,29,8,3,00:04,00:12,34,0,0,0,500,0,0.0%,,
ia13003(Root),"DoubleChecker1.java",00:59,59,29,18,11,00:03,00:05,58,0,0,0,500,0,0.0%,,
ia13003(Root),"DoubleChecker2.java",00:07,7,28,8,5,00:00,00:01,6,0,0,0,500,0,0.0%,,
ia13004(Root),"BillSplit.java",00:26,26,29,5,5,00:05,00:05,24,0,0,0,500,0,0.0%,,
ia13004(Root),"DoubleChecker1.java",01:12,72,29,14,6,00:05,00:12,58,0,0,0,500,0,0.0%,,
ia13004(Root),"DoubleChecker2.java",00:09,9,29,7,4,00:01,00:02,8,0,0,0,500,0,0.0%,,
ia13005(Root),"BillSplit.java",00:00,0,30,2,1,00:00,00:00,0,0,0,0,500,0,,,
ia13005(Root),"DoubleChecker1.java",00:23,23,27,13,6,00:01,00:03,22,0,0,0,500,0,0.0%,,
ia13005(Root),"DoubleChecker2.java",00:04,4,27,3,3,00:01,00:01,2,0,0,0,500,0,0.0%,,
ia13005(Root),"ÇaÇâÇåÇåÇrÇêÇåÇâÇî.java",00:19,19,33,10,7,00:01,00:02,18,0,0,0,500,0,0.0%,,
ia13006(Root),"BillSplit.java",00:46,46,44,20,8,00:02,00:05,0,0,0,0,500,0,0.0%,,
ia13006(Root),"DoubleChecker1.java",00:35,35,34,19,13,00:01,00:02,6,0,0,0,500,0,0.0%,,
ia13006(Root),"DoubleChecker2.java",00:09,9,34,2,2,00:04,00:04,2,0,0,0,500,0,0.0%,,
ia13007(Root),"BillSprit.java",00:22,22,33,8,4,00:02,00:05,21,0,0,0,500,0,0.0%,,
ia13007(Root),"DoubleChecker1.java",00:49,49,30,8,8,00:06,00:06,49,0,0,0,500,0,0.0%,,
ia13007(Root),"DoubleChecker2.java",00:08,8,27,9,5,00:00,00:01,8,0,0,0,500,0,0.0%,,
ia13008(Root),"BillSplit.java",00:30,30,33,7,2,00:04,00:15,29,0,0,0,500,0,0.0%,,
ia13008(Root),"DoubleChecker.java",00:26,26,28,18,6,00:01,00:04,24,0,0,0,500,0,0.0%,,
ia13008(Root),"DoubleChecker2.java",00:06,6,27,5,2,00:01,00:03,6,0,0,0,500,0,0.0%,,
ia13009(Root),"BillSplit.java",00:44,44,33,36,27,00:01,00:01,37,0,0,0,500,0,0.0%,,
ia13009(Root),"DoubleChecker1.java",00:56,56,29,57,28,00:00,00:02,45,1,30,23,500,0,0.0%,00:00,
ia13009(Root),"DoubleChecker2.java",00:08,8,28,11,7,00:00,00:01,2,0,0,0,500,0,0.0%,,
ia13010(Root),"BillSplit.java",00:29,29,29,4,4,00:07,00:07,29,0,0,0,500,0,0.0%,,
ia13010(Root),"DoubleChecker1.java",00:50,50,29,7,3,00:07,00:16,48,0,0,0,500,0,0.0%,,
ia13010(Root),"DoubleChecker2.java",00:05,5,28,4,2,00:01,00:02,3,0,0,0,500,0,0.0%,,
ia13011(Root),"BillSplit.java",00:31,31,31,13,2,00:02,00:15,24,0,0,0,500,0,0.0%,,
ia13011(Root),"ConvertYearApplication1.java",00:04,4,46,2,0,00:02,,0,0,0,0,500,0,0.0%,,
ia13011(Root),"DoubleCheck1.java",00:12,12,28,8,5,00:01,00:02,2,0,0,0,500,0,0.0%,,
ia13011(Root),"DoubleCheck2.java",00:17,17,29,22,11,00:00,00:01,13,0,0,0,500,0,0.0%,,
ia13011(Root),"InputAndRename.java",00:01,1,25,0,0,,,0,0,0,0,500,0,0.0%,,
ia13011(Root),"ScoreAverage.java",00:14,14,39,2,0,00:07,,6,0,0,0,500,0,0.0%,,
ia13011(Root),"Sumple.java",00:11,11,25,4,1,00:02,00:11,11,0,0,0,500,0,0.0%,,
ia13013(Root),"BillSplit.java",00:33,33,42,23,1,00:01,00:33,0,0,0,0,500,0,0.0%,,
ia13013(Root),"DoiubleChecker1.java",00:06,6,33,5,4,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13013(Root),"DoubleChecker1.java",00:54,54,35,32,0,00:01,,12,0,0,0,500,0,0.0%,,
ia13013(Root),"DoubleChecker2.java",00:03,3,36,7,5,00:00,00:00,1,0,0,0,500,0,0.0%,,
ia13014(Root),"BillSplit.java",00:36,36,28,6,4,00:06,00:09,14,0,0,0,500,0,0.0%,,
ia13014(Root),"DoubleChecker1.java",00:25,25,31,7,3,00:03,00:08,0,0,0,0,500,0,0.0%,,
ia13014(Root),"DoubleChecker2.java",00:07,7,35,6,2,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13015(Root),"BillSplit.java",00:28,28,30,10,8,00:02,00:03,25,0,0,0,500,0,0.0%,,
ia13015(Root),"DoubleChecker1.java",00:18,18,27,13,7,00:01,00:02,18,0,0,0,500,0,0.0%,,
ia13015(Root),"DoubleChecker2.java",00:03,3,27,2,2,00:01,00:01,3,0,0,0,500,0,0.0%,,
ia13016(Root),"BillSplit.java",00:39,39,41,17,9,00:02,00:04,0,0,0,0,500,0,0.0%,,
ia13016(Root),"DoubleChecker.java",01:22,82,33,69,17,00:01,00:04,41,0,0,0,500,0,0.0%,,
ia13016(Root),"DoubleChecker2.java",00:05,5,29,3,3,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13016(Root),"ScoreAverage.java",00:00,0,41,2,2,00:00,00:00,0,0,0,0,500,0,,,
ia13016(Root),"Test.java",00:08,8,30,6,1,00:01,00:08,0,0,0,0,500,0,0.0%,,
ia13016(Root),"Test2.java",00:01,1,41,1,0,00:01,,0,0,0,0,500,0,0.0%,,
ia13017(Root),"BillSplit.java",00:20,20,30,3,3,00:06,00:06,20,0,0,0,500,0,0.0%,,
ia13017(Root),"DoubleChecker1.java",01:05,65,32,19,11,00:03,00:05,63,0,0,0,500,0,0.0%,,
ia13017(Root),"DoubleChecker2.java",00:10,10,30,25,3,00:00,00:03,10,0,0,0,500,0,0.0%,,
ia13018(Root),"BillSplit.java",00:29,29,29,5,3,00:05,00:09,24,0,0,0,500,0,0.0%,,
ia13018(Root),"DoubleChecker1.java",00:45,45,28,16,11,00:02,00:04,19,0,0,0,500,0,0.0%,,
ia13018(Root),"DoubleChecker2.java",00:07,7,27,2,3,00:03,00:02,0,0,0,0,500,0,0.0%,,
ia13018(Root),"InputAndPrint.java",00:07,7,30,4,1,00:01,00:07,0,0,0,0,500,0,0.0%,,
ia13018(Root),"ÇbÇèÇéÇñÇÖÇíÇîÇxÇÖÇÅÇíÇ`ÇêÇêÇåÇâÇÉÇÅÇîÇâÇèÇéÇP.java",00:19,19,46,7,0,00:02,,0,0,0,0,500,0,0.0%,,
ia13019(Root),"BillSplit.java",00:11,11,35,6,6,00:01,00:01,3,0,0,0,500,0,0.0%,,
ia13019(Root),"DoubleChecker1.java",00:30,30,31,15,11,00:02,00:02,5,0,0,0,500,0,0.0%,,
ia13019(Root),"DoubleChecker2.java",00:10,10,33,6,4,00:01,00:02,4,0,0,0,500,0,0.0%,,
ia13020(Root),"BillSplit.java",00:20,20,29,4,2,00:05,00:10,0,0,0,0,500,0,0.0%,,
ia13020(Root),"DoubleChecker1.java",00:42,42,31,24,12,00:01,00:03,11,0,0,0,500,0,0.0%,,
ia13020(Root),"DoubleChecker2.java",00:09,9,32,1,4,00:09,00:02,0,0,0,0,500,0,0.0%,,
ia13021(Root),"BillSplit.java",00:19,19,33,8,5,00:02,00:03,0,0,0,0,500,0,0.0%,,
ia13021(Root),"DoubleChecker.java",00:44,44,34,31,17,00:01,00:02,11,0,0,0,500,0,0.0%,,
ia13021(Root),"DoubleChecker2.java",00:05,5,28,4,5,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13022(Root),"BillSprit.java",00:16,16,30,4,2,00:04,00:08,0,0,0,0,500,0,0.0%,,
ia13022(Root),"DoubleChecker1.java",00:00,0,17,0,0,,,0,0,0,0,500,0,,,
ia13022(Root),"DoubleChecker2.java",00:06,6,29,4,2,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13022(Root),"DoubleCheckerÇP.java",00:05,5,28,3,3,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13023(Root),"BillSpilit.java",00:20,20,28,28,21,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13023(Root),"DoubleChecker.java",00:09,9,26,7,6,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13023(Root),"DoubleChecker2.java",00:01,1,27,2,2,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13023(Root),"RandomGenerater.java",00:15,15,24,13,48,00:01,00:00,0,0,0,0,500,0,0.0%,,
ia13023(Root),"Round.java",00:09,9,23,6,1,00:01,00:09,0,0,0,0,500,0,0.0%,,
ia13024(Root),"BillSplit.java",00:34,34,34,11,6,00:03,00:05,34,0,0,0,500,0,0.0%,,
ia13024(Root),"DoubleChecker1.java",00:37,37,27,12,4,00:03,00:09,30,0,0,0,500,0,0.0%,,
ia13024(Root),"DoubleChecker2.java",00:09,9,27,7,4,00:01,00:02,8,0,0,0,500,0,0.0%,,
ia13025(Root),"BillSplit.java",00:41,41,33,14,8,00:02,00:05,41,0,0,0,500,0,0.0%,,
ia13025(Root),"DoubleChecker1.java",00:41,41,28,19,12,00:02,00:03,36,0,0,0,500,0,0.0%,,
ia13025(Root),"DoubleChecker2.java",00:06,6,27,4,5,00:01,00:01,5,0,0,0,500,0,0.0%,,
ia13027(Root),"BillSplit.java",00:30,30,30,14,9,00:02,00:03,23,0,0,0,500,0,0.0%,,
ia13027(Root),"CopyOfDoubleChecker1.java",00:00,0,28,2,2,00:00,00:00,0,0,0,0,500,0,,,
ia13027(Root),"DoubleChecker1.java",00:22,22,30,25,16,00:00,00:01,13,2,0,3,550,0,0.0%,00:00,
ia13027(Root),"DoubleChecker2.java",00:25,25,28,7,3,00:03,00:08,20,0,0,0,500,0,0.0%,,
ia13028(Root),"BillSplit.java",00:15,15,30,5,5,00:03,00:03,0,0,0,0,500,0,0.0%,,
ia13028(Root),"DoubleChecker.java",00:41,41,37,28,4,00:01,00:10,15,0,0,0,500,0,0.0%,,
ia13028(Root),"DoubleChecker2.java",00:03,3,35,3,1,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13029(Root),"BillSplit.java",00:45,45,40,21,8,00:02,00:05,0,0,0,0,500,0,0.0%,,
ia13029(Root),"DobleChecker1.java",00:02,2,20,0,0,,,0,0,0,0,500,0,0.0%,,
ia13029(Root),"DoubleChecker2.java",00:00,0,26,1,2,00:00,00:00,0,0,0,0,500,0,,,
ia13029(Root),"InputAndOutput.java",00:17,17,26,4,4,00:04,00:04,4,0,0,0,500,0,0.0%,,
ia13029(Root),"ScoreAverage.java",00:20,20,26,5,6,00:04,00:03,11,0,0,0,500,0,0.0%,,
ia13031(Root),"BillSplit.java",01:01,61,31,26,4,00:02,00:15,45,0,0,0,500,0,0.0%,,
ia13031(Root),"DoubleChecker.java",00:00,0,20,0,0,,,0,0,0,0,500,0,,,
ia13031(Root),"DoubleChecker1.java",01:07,67,31,15,6,00:04,00:11,55,0,0,0,500,0,0.0%,,
ia13031(Root),"DoubleChecker2.java",00:13,13,32,12,7,00:01,00:01,9,0,0,0,500,0,0.0%,,
ia13032(Root),"BillSplit.java",00:21,21,29,19,5,00:01,00:04,16,0,0,0,500,0,0.0%,,
ia13032(Root),"DoubleChecker1.java",00:33,33,28,12,3,00:02,00:11,24,2,10,3,1125,0,0.0%,00:00,
ia13032(Root),"DoubleChecker2.java",00:05,5,28,3,2,00:01,00:02,4,0,0,0,500,0,0.0%,,
ia13032(Root),"DoubuleChecker1.java",00:00,0,20,0,0,,,0,0,0,0,500,0,,,
ia13032(Root),"NewClass.java",00:12,12,25,6,2,00:02,00:06,12,0,0,0,500,0,0.0%,,
ia13033(Root),"BillSplit.java",00:24,24,31,30,13,00:00,00:01,17,0,0,0,500,0,0.0%,,
ia13033(Root),"DoubleChecker1.java",01:01,61,30,67,31,00:00,00:01,30,0,0,0,500,0,0.0%,,
ia13033(Root),"DoubleChecker2.java",00:03,3,30,5,3,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13034(Root),"BillSplit.java",00:26,26,43,8,7,00:03,00:03,0,0,0,0,500,0,0.0%,,
ia13034(Root),"DoubleChecker.java",00:29,29,27,4,2,00:07,00:14,26,0,0,0,500,0,0.0%,,
ia13034(Root),"DoubleChecker2.java",00:07,7,27,3,2,00:02,00:03,0,0,0,0,500,0,0.0%,,
ia13035(Root),"BillSplit.java",00:39,39,34,25,9,00:01,00:04,0,0,0,0,500,0,0.0%,,
ia13035(Root),"DoubleChecker1.java",00:44,44,31,26,8,00:01,00:05,8,2,98,4,500,0,0.0%,00:00,
ia13035(Root),"DoubleChecker2.java",00:12,12,31,6,6,00:02,00:02,0,0,0,0,500,0,0.0%,,
ia13036(Root),"BillSplit.java",00:16,16,30,11,6,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13036(Root),"DoubleChecker1.java",01:30,90,35,135,106,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13036(Root),"DoubleChecker2.java",00:20,20,30,23,19,00:00,00:01,0,0,0,0,500,0,0.0%,,
ia13037(Root),"BillSplit.java",00:26,26,29,12,6,00:02,00:04,0,0,0,0,500,0,0.0%,,
ia13037(Root),"DoubleChecker1.java",00:31,31,26,20,18,00:01,00:01,1,1,0,1,500,0,0.0%,00:00,
ia13037(Root),"DoubleChecker2.java",00:05,5,26,3,4,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13038(Root),"BillSplit.java",00:42,42,33,4,5,00:10,00:08,41,0,0,0,500,0,0.0%,,
ia13038(Root),"DoubleChecker1.java",00:46,46,27,5,2,00:09,00:23,44,0,0,0,500,0,0.0%,,
ia13038(Root),"DoubleChecker2.java",00:14,14,27,8,2,00:01,00:07,13,0,0,0,500,0,0.0%,,
ia13039(Root),"BillSplit.java",00:12,12,31,6,5,00:02,00:02,0,0,0,0,500,0,0.0%,,
ia13039(Root),"DoubleChecker.java",00:28,28,29,8,6,00:03,00:04,4,0,0,0,500,0,0.0%,,
ia13039(Root),"DoubleChecker2.java",00:14,14,28,8,5,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13041(Root),"BillSplit.java",00:34,34,33,31,14,00:01,00:02,30,0,0,0,500,0,0.0%,,
ia13041(Root),"DoubleChecker1.java",01:33,93,31,51,31,00:01,00:03,89,2,0,3,500,0,0.0%,00:00,
ia13041(Root),"DoubleChecker2.java",00:18,18,27,10,9,00:01,00:02,13,0,0,0,500,0,0.0%,,
ia13043(Root),"BillSplit.java",00:20,20,30,16,3,00:01,00:06,1,0,0,0,500,0,0.0%,,
ia13043(Root),"DoubleChecker.java",01:56,116,28,63,24,00:01,00:04,84,0,0,0,500,0,0.0%,,
ia13043(Root),"DoubleChecker2.java",00:01,1,26,2,2,00:00,00:00,0,0,0,0,500,0,0.0%,,
ia13043(Root),"NewClass.java",00:17,17,24,4,3,00:04,00:05,17,0,0,0,500,0,0.0%,,
ia13044(Root),"BillSplit.java",00:44,44,38,12,3,00:03,00:14,24,0,0,0,500,0,0.0%,,
ia13044(Root),"DoubleChecker1.java",00:22,22,32,12,8,00:01,00:02,22,0,0,0,500,0,0.0%,,
ia13044(Root),"DoubleChecker2.java",00:11,11,31,8,4,00:01,00:02,11,0,0,0,500,0,0.0%,,
ia13044(Root),"DoubleVhecker1.java",00:00,0,20,0,0,,,0,0,0,0,500,0,,,
ia13045(Root),"BillSpilit.java",00:37,37,32,4,3,00:09,00:12,37,0,0,0,500,0,0.0%,,
ia13045(Root),"DoubleChecker1.java",01:06,66,31,36,8,00:01,00:08,65,0,0,0,500,0,0.0%,,
ia13045(Root),"DoubleChecker2.java",00:06,6,31,4,2,00:01,00:03,5,0,0,0,500,0,0.0%,,
ia13046(Root),"BillSplit.java",00:14,14,29,2,1,00:07,00:14,13,0,0,0,500,0,0.0%,,
ia13046(Root),"DoubleChecker.java",01:41,101,31,22,6,00:04,00:16,94,0,0,0,500,0,0.0%,,
ia13046(Root),"DoubleChecker2.java",00:09,9,27,5,10,00:01,00:00,9,0,0,0,500,0,0.0%,,
ia13048(Root),"BillSplit.java",00:26,26,28,7,5,00:03,00:05,25,0,0,0,500,0,0.0%,,
ia13048(Root),"DoubleChecker.java",00:00,0,17,0,0,,,0,0,0,0,500,0,,,
ia13048(Root),"DoubleChecker1.java",00:30,30,28,5,4,00:06,00:07,27,0,0,0,500,0,0.0%,,
ia13048(Root),"DoubleChecker2.java",00:07,7,28,5,5,00:01,00:01,5,0,0,0,500,0,0.0%,,
ia13048(Root),"DoubleCheckerÇP.java",00:01,1,17,0,0,,,1,0,0,0,500,0,0.0%,,
ia13049(Root),"BillSplit.java",00:09,9,29,4,3,00:02,00:03,8,0,0,0,500,0,0.0%,,
ia13049(Root),"DoubleChecker1.java",01:44,104,28,57,29,00:01,00:03,77,0,0,0,500,0,0.0%,,
ia13049(Root),"DoubleChecker2.java",00:16,16,27,4,4,00:04,00:04,10,0,0,0,500,0,0.0%,,
ia13050(Root),"BillSplit.java",00:35,35,29,11,7,00:03,00:05,34,0,0,0,500,0,0.0%,,
ia13050(Root),"DoubleChecker1.java",00:29,29,27,26,17,00:01,00:01,24,0,0,0,500,0,0.0%,,
ia13050(Root),"DoubleChecker2.java",00:06,6,27,2,2,00:03,00:03,6,0,0,0,500,0,0.0%,,
ia13051(Root),"BillSplit.java",00:12,12,44,10,6,00:01,00:02,0,0,0,0,500,0,0.0%,,
ia13051(Root),"DoubleChecker1.java",00:04,4,30,1,1,00:04,00:04,0,0,0,0,500,0,0.0%,,
ia13051(Root),"DoubleChecker2.java",00:04,4,31,3,3,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13051(Root),"Doublehecker1.java",00:03,3,30,2,1,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13052(Root),"BillSplit.java",00:51,51,45,42,20,00:01,00:02,26,0,0,0,500,0,0.0%,,
ia13052(Root),"DoubleChecker1.java",00:56,56,32,27,11,00:02,00:05,34,0,0,0,500,0,0.0%,,
ia13052(Root),"DoubleChecker2.java",00:03,3,29,2,2,00:01,00:01,0,0,0,0,500,0,0.0%,,
ia13052(Root),"NewClass.java",00:17,17,25,5,3,00:03,00:05,12,0,0,0,500,0,0.0%,,
ia13053(Root),"Billsplit.java",00:23,23,29,3,1,00:07,00:23,16,0,0,0,500,0,0.0%,,
ia13053(Root),"DoubleChecker1.java",01:01,61,33,20,3,00:03,00:20,20,0,0,0,500,0,0.0%,,
ia13053(Root),"DoubleChecker2.java",00:22,22,30,10,7,00:02,00:03,0,0,0,0,500,0,0.0%,,
ia13054(Root),"BillSplit.java",00:27,27,27,7,4,00:03,00:06,27,0,0,0,500,0,0.0%,,
ia13054(Root),"DoubleChecker1.java",00:47,47,27,25,11,00:01,00:04,46,0,0,0,500,0,0.0%,,
ia13054(Root),"DoubleChecker2.java",00:07,7,27,4,2,00:01,00:03,7,0,0,0,500,0,0.0%,,
ia13055(Root),"BillSplit.java",00:44,44,33,27,8,00:01,00:05,30,0,0,0,500,0,0.0%,,
ia13055(Root),"DoubleChecker1.java",00:43,43,27,19,4,00:02,00:10,14,0,0,0,500,0,0.0%,,
ia13055(Root),"DoubleChecker2.java",00:07,7,26,4,2,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13056(Root),"BillSplit.java",00:25,25,36,5,3,00:05,00:08,25,0,0,0,500,0,0.0%,,
ia13056(Root),"DoubleChecker.java",00:35,35,32,33,23,00:01,00:01,33,0,0,0,500,0,0.0%,,
ia13056(Root),"DoubleChecker2.java",00:07,7,28,6,4,00:01,00:01,7,0,0,0,500,0,0.0%,,
ia13057(Root),"BillSplit.java",00:20,20,28,16,6,00:01,00:03,0,0,0,0,500,0,0.0%,,
ia13057(Root),"DoubleChecker1.java",00:45,45,33,24,6,00:01,00:07,14,0,0,0,500,0,0.0%,,
